Actual,Late_Probability,Risk_Category
1,0.997,High Risk
0,0.406,Medium Risk
1,0.508,Medium Risk
1,0.805,High Risk
1,0.353,Low Risk
1,0.304,Low Risk
1,0.844,High Risk
0,0.394,Low Risk
0,0.774,High Risk
1,0.514,Medium Risk
0,0.397,Low Risk
1,0.367,Low Risk
1,0.372,Low Risk
1,0.712,High Risk
1,0.997,High Risk
0,0.405,Medium Risk
0,0.387,Low Risk
1,0.378,Low Risk
1,0.997,High Risk
1,0.422,Medium Risk
1,0.813,High Risk
0,0.39,Low Risk
1,0.283,Low Risk
1,0.818,High Risk
0,0.313,Low Risk
1,0.844,High Risk
0,0.387,Low Risk
0,0.388,Low Risk
1,0.355,Low Risk
0,0.396,Low Risk
1,0.996,High Risk
0,0.362,Low Risk
0,0.394,Low Risk
0,0.403,Medium Risk
0,0.324,Low Risk
1,0.376,Low Risk
0,0.399,Low Risk
0,0.435,Medium Risk
0,0.475,Medium Risk
1,0.366,Low Risk
1,0.996,High Risk
1,0.997,High Risk
1,0.996,High Risk
1,0.423,Medium Risk
1,0.341,Low Risk
0,0.382,Low Risk
0,0.808,High Risk
1,0.856,High Risk
1,0.835,High Risk
1,0.801,High Risk
0,0.42,Medium Risk
0,0.412,Medium Risk
1,0.85,High Risk
1,0.996,High Risk
1,0.425,Medium Risk
0,0.625,High Risk
1,0.369,Low Risk
0,0.384,Low Risk
1,0.804,High Risk
0,0.44,Medium Risk
1,0.827,High Risk
0,0.39,Low Risk
0,0.396,Low Risk
0,0.392,Low Risk
1,0.806,High Risk
1,0.363,Low Risk
0,0.43,Medium Risk
1,0.363,Low Risk
0,0.38,Low Risk
0,0.42,Medium Risk
0,0.346,Low Risk
0,0.419,Medium Risk
1,0.997,High Risk
1,0.386,Low Risk
1,0.332,Low Risk
1,0.996,High Risk
0,0.42,Medium Risk
0,0.361,Low Risk
0,0.391,Low Risk
0,0.276,Low Risk
1,0.794,High Risk
1,0.354,Low Risk
0,0.402,Medium Risk
1,0.399,Low Risk
0,0.411,Medium Risk
1,0.844,High Risk
1,0.387,Low Risk
1,0.343,Low Risk
1,0.264,Low Risk
0,0.361,Low Risk
1,0.996,High Risk
1,0.418,Medium Risk
1,0.398,Low Risk
1,0.806,High Risk
0,0.407,Medium Risk
1,0.707,High Risk
0,0.189,Low Risk
1,0.304,Low Risk
0,0.281,Low Risk
0,0.37,Low Risk
1,0.806,High Risk
1,0.398,Low Risk
1,0.386,Low Risk
1,0.825,High Risk
0,0.33,Low Risk
1,0.35,Low Risk
0,0.404,Medium Risk
1,0.852,High Risk
1,0.42,Medium Risk
0,0.297,Low Risk
1,0.797,High Risk
0,0.311,Low Risk
0,0.371,Low Risk
1,0.384,Low Risk
1,0.785,High Risk
1,0.395,Low Risk
1,0.404,Medium Risk
0,0.41,Medium Risk
1,0.401,Medium Risk
0,0.358,Low Risk
1,0.996,High Risk
1,0.35,Low Risk
1,0.724,High Risk
0,0.343,Low Risk
0,0.326,Low Risk
0,0.393,Low Risk
1,0.996,High Risk
1,0.462,Medium Risk
0,0.437,Medium Risk
0,0.237,Low Risk
0,0.241,Low Risk
1,0.568,Medium Risk
1,0.604,High Risk
0,0.329,Low Risk
0,0.292,Low Risk
0,0.313,Low Risk
1,0.996,High Risk
1,0.997,High Risk
0,0.479,Medium Risk
0,0.402,Medium Risk
0,0.397,Low Risk
0,0.327,Low Risk
0,0.716,High Risk
0,0.292,Low Risk
0,0.393,Low Risk
1,0.868,High Risk
0,0.386,Low Risk
1,0.357,Low Risk
0,0.501,Medium Risk
0,0.378,Low Risk
0,0.772,High Risk
0,0.393,Low Risk
0,0.314,Low Risk
1,0.688,High Risk
1,0.832,High Risk
0,0.374,Low Risk
1,0.478,Medium Risk
0,0.35,Low Risk
0,0.408,Medium Risk
0,0.34,Low Risk
1,0.809,High Risk
1,0.997,High Risk
0,0.327,Low Risk
0,0.215,Low Risk
0,0.37,Low Risk
0,0.398,Low Risk
1,0.804,High Risk
0,0.419,Medium Risk
1,0.997,High Risk
1,0.808,High Risk
0,0.363,Low Risk
1,0.842,High Risk
0,0.406,Medium Risk
1,0.831,High Risk
1,0.996,High Risk
0,0.474,Medium Risk
0,0.404,Medium Risk
1,0.411,Medium Risk
1,0.668,High Risk
1,0.997,High Risk
1,0.807,High Risk
0,0.401,Medium Risk
0,0.342,Low Risk
0,0.45,Medium Risk
1,0.381,Low Risk
1,0.784,High Risk
1,0.637,High Risk
0,0.852,High Risk
0,0.657,High Risk
1,0.385,Low Risk
1,0.38,Low Risk
1,0.749,High Risk
1,0.741,High Risk
0,0.361,Low Risk
1,0.389,Low Risk
0,0.321,Low Risk
0,0.319,Low Risk
1,0.44,Medium Risk
1,0.647,High Risk
0,0.345,Low Risk
1,0.378,Low Risk
0,0.384,Low Risk
1,0.76,High Risk
0,0.38,Low Risk
1,0.996,High Risk
1,0.996,High Risk
1,0.346,Low Risk
0,0.791,High Risk
0,0.318,Low Risk
0,0.402,Medium Risk
0,0.419,Medium Risk
1,0.487,Medium Risk
1,0.996,High Risk
0,0.41,Medium Risk
0,0.392,Low Risk
1,0.83,High Risk
1,0.996,High Risk
0,0.296,Low Risk
1,0.456,Medium Risk
1,0.879,High Risk
0,0.451,Medium Risk
0,0.428,Medium Risk
1,0.366,Low Risk
0,0.821,High Risk
1,0.812,High Risk
0,0.792,High Risk
1,0.775,High Risk
0,0.286,Low Risk
0,0.383,Low Risk
0,0.392,Low Risk
1,0.785,High Risk
0,0.405,Medium Risk
0,0.395,Low Risk
0,0.456,Medium Risk
1,0.5,Medium Risk
0,0.353,Low Risk
1,0.996,High Risk
1,0.396,Low Risk
0,0.417,Medium Risk
1,0.81,High Risk
1,0.375,Low Risk
0,0.547,Medium Risk
1,0.405,Medium Risk
0,0.46,Medium Risk
1,0.377,Low Risk
1,0.419,Medium Risk
1,0.415,Medium Risk
0,0.454,Medium Risk
0,0.427,Medium Risk
1,0.46,Medium Risk
1,0.842,High Risk
1,0.658,High Risk
0,0.305,Low Risk
1,0.387,Low Risk
1,0.407,Medium Risk
1,0.403,Medium Risk
0,0.795,High Risk
0,0.406,Medium Risk
1,0.352,Low Risk
1,0.424,Medium Risk
1,0.809,High Risk
1,0.346,Low Risk
0,0.294,Low Risk
1,0.996,High Risk
0,0.351,Low Risk
1,0.411,Medium Risk
0,0.446,Medium Risk
0,0.6,Medium Risk
1,0.79,High Risk
0,0.368,Low Risk
1,0.424,Medium Risk
1,0.997,High Risk
1,0.345,Low Risk
1,0.399,Low Risk
0,0.362,Low Risk
1,0.313,Low Risk
1,0.364,Low Risk
0,0.366,Low Risk
0,0.439,Medium Risk
1,0.997,High Risk
1,0.399,Low Risk
0,0.396,Low Risk
0,0.803,High Risk
0,0.412,Medium Risk
0,0.399,Low Risk
1,0.399,Low Risk
1,0.364,Low Risk
1,0.39,Low Risk
1,0.389,Low Risk
0,0.392,Low Risk
1,0.997,High Risk
0,0.415,Medium Risk
0,0.382,Low Risk
0,0.399,Low Risk
1,0.659,High Risk
1,0.51,Medium Risk
1,0.817,High Risk
0,0.37,Low Risk
0,0.401,Medium Risk
1,0.873,High Risk
1,0.355,Low Risk
1,0.5,Medium Risk
0,0.407,Medium Risk
0,0.449,Medium Risk
0,0.368,Low Risk
1,0.996,High Risk
0,0.745,High Risk
1,0.627,High Risk
1,0.344,Low Risk
1,0.874,High Risk
0,0.382,Low Risk
0,0.316,Low Risk
1,0.637,High Risk
0,0.446,Medium Risk
1,0.414,Medium Risk
0,0.305,Low Risk
0,0.375,Low Risk
1,0.828,High Risk
0,0.356,Low Risk
0,0.308,Low Risk
0,0.376,Low Risk
1,0.658,High Risk
0,0.361,Low Risk
0,0.801,High Risk
1,0.821,High Risk
1,0.389,Low Risk
1,0.27,Low Risk
0,0.324,Low Risk
1,0.997,High Risk
0,0.421,Medium Risk
1,0.996,High Risk
1,0.8,High Risk
1,0.823,High Risk
0,0.473,Medium Risk
0,0.347,Low Risk
1,0.415,Medium Risk
1,0.996,High Risk
1,0.997,High Risk
0,0.267,Low Risk
1,0.439,Medium Risk
0,0.425,Medium Risk
0,0.402,Medium Risk
1,0.997,High Risk
0,0.365,Low Risk
1,0.771,High Risk
0,0.404,Medium Risk
0,0.428,Medium Risk
0,0.407,Medium Risk
1,0.401,Medium Risk
0,0.359,Low Risk
1,0.865,High Risk
1,0.508,Medium Risk
1,0.798,High Risk
1,0.35,Low Risk
1,0.365,Low Risk
0,0.409,Medium Risk
0,0.381,Low Risk
1,0.653,High Risk
0,0.345,Low Risk
1,0.656,High Risk
0,0.363,Low Risk
1,0.384,Low Risk
1,0.996,High Risk
1,0.321,Low Risk
1,0.375,Low Risk
1,0.997,High Risk
1,0.402,Medium Risk
0,0.315,Low Risk
1,0.996,High Risk
0,0.392,Low Risk
1,0.657,High Risk
0,0.407,Medium Risk
1,0.376,Low Risk
1,0.386,Low Risk
0,0.391,Low Risk
0,0.397,Low Risk
1,0.72,High Risk
1,0.757,High Risk
0,0.31,Low Risk
1,0.835,High Risk
1,0.997,High Risk
0,0.255,Low Risk
0,0.373,Low Risk
0,0.33,Low Risk
1,0.375,Low Risk
0,0.319,Low Risk
1,0.789,High Risk
0,0.467,Medium Risk
1,0.997,High Risk
1,0.996,High Risk
1,0.413,Medium Risk
1,0.363,Low Risk
0,0.383,Low Risk
0,0.318,Low Risk
1,0.768,High Risk
0,0.314,Low Risk
1,0.834,High Risk
1,0.432,Medium Risk
0,0.294,Low Risk
1,0.371,Low Risk
0,0.384,Low Risk
0,0.773,High Risk
1,0.899,High Risk
0,0.392,Low Risk
0,0.561,Medium Risk
0,0.79,High Risk
1,0.641,High Risk
0,0.327,Low Risk
0,0.337,Low Risk
1,0.396,Low Risk
0,0.384,Low Risk
1,0.396,Low Risk
0,0.37,Low Risk
1,0.777,High Risk
1,0.683,High Risk
1,0.38,Low Risk
1,0.424,Medium Risk
1,0.997,High Risk
0,0.546,Medium Risk
1,0.416,Medium Risk
0,0.409,Medium Risk
0,0.394,Low Risk
1,0.811,High Risk
0,0.433,Medium Risk
0,0.329,Low Risk
1,0.389,Low Risk
1,0.383,Low Risk
1,0.837,High Risk
0,0.358,Low Risk
1,0.837,High Risk
0,0.356,Low Risk
1,0.858,High Risk
0,0.398,Low Risk
0,0.4,Medium Risk
1,0.996,High Risk
0,0.376,Low Risk
0,0.362,Low Risk
0,0.308,Low Risk
1,0.997,High Risk
0,0.355,Low Risk
0,0.338,Low Risk
1,0.68,High Risk
0,0.444,Medium Risk
0,0.318,Low Risk
0,0.434,Medium Risk
1,0.343,Low Risk
1,0.409,Medium Risk
0,0.379,Low Risk
0,0.344,Low Risk
0,0.351,Low Risk
0,0.384,Low Risk
1,0.455,Medium Risk
0,0.387,Low Risk
0,0.844,High Risk
1,0.832,High Risk
0,0.364,Low Risk
1,0.395,Low Risk
0,0.398,Low Risk
0,0.377,Low Risk
1,0.996,High Risk
1,0.794,High Risk
0,0.463,Medium Risk
1,0.38,Low Risk
1,0.884,High Risk
0,0.763,High Risk
1,0.406,Medium Risk
1,0.534,Medium Risk
1,0.994,High Risk
0,0.397,Low Risk
1,0.344,Low Risk
0,0.382,Low Risk
0,0.411,Medium Risk
1,0.375,Low Risk
0,0.372,Low Risk
1,0.818,High Risk
1,0.359,Low Risk
1,0.688,High Risk
1,0.805,High Risk
0,0.389,Low Risk
1,0.419,Medium Risk
1,0.997,High Risk
1,0.318,Low Risk
1,0.387,Low Risk
0,0.327,Low Risk
0,0.401,Medium Risk
1,0.337,Low Risk
1,0.996,High Risk
0,0.319,Low Risk
1,0.488,Medium Risk
0,0.352,Low Risk
0,0.429,Medium Risk
1,0.38,Low Risk
1,0.437,Medium Risk
1,0.787,High Risk
1,0.785,High Risk
0,0.384,Low Risk
0,0.474,Medium Risk
1,0.996,High Risk
1,0.382,Low Risk
1,0.997,High Risk
0,0.403,Medium Risk
1,0.996,High Risk
1,0.858,High Risk
1,0.408,Medium Risk
1,0.579,Medium Risk
1,0.389,Low Risk
0,0.388,Low Risk
1,0.996,High Risk
1,0.403,Medium Risk
1,0.748,High Risk
1,0.538,Medium Risk
1,0.686,High Risk
1,0.502,Medium Risk
1,0.398,Low Risk
0,0.394,Low Risk
0,0.396,Low Risk
0,0.395,Low Risk
1,0.367,Low Risk
1,0.351,Low Risk
1,0.996,High Risk
1,0.997,High Risk
1,0.38,Low Risk
1,0.79,High Risk
1,0.412,Medium Risk
1,0.997,High Risk
0,0.402,Medium Risk
1,0.843,High Risk
1,0.399,Low Risk
0,0.382,Low Risk
1,0.997,High Risk
0,0.374,Low Risk
1,0.996,High Risk
0,0.396,Low Risk
0,0.383,Low Risk
1,0.36,Low Risk
1,0.997,High Risk
1,0.703,High Risk
1,0.996,High Risk
0,0.411,Medium Risk
1,0.409,Medium Risk
1,0.772,High Risk
1,0.841,High Risk
1,0.388,Low Risk
0,0.256,Low Risk
0,0.337,Low Risk
1,0.787,High Risk
0,0.395,Low Risk
1,0.4,Low Risk
1,0.731,High Risk
1,0.997,High Risk
0,0.419,Medium Risk
1,0.407,Medium Risk
0,0.822,High Risk
0,0.493,Medium Risk
1,0.996,High Risk
1,0.347,Low Risk
1,0.996,High Risk
1,0.823,High Risk
0,0.373,Low Risk
1,0.71,High Risk
1,0.433,Medium Risk
1,0.393,Low Risk
1,0.33,Low Risk
0,0.308,Low Risk
1,0.376,Low Risk
1,0.411,Medium Risk
1,0.996,High Risk
1,0.832,High Risk
0,0.384,Low Risk
1,0.404,Medium Risk
1,0.443,Medium Risk
1,0.405,Medium Risk
1,0.494,Medium Risk
0,0.429,Medium Risk
0,0.461,Medium Risk
1,0.839,High Risk
0,0.7,High Risk
0,0.389,Low Risk
1,0.419,Medium Risk
0,0.411,Medium Risk
0,0.77,High Risk
0,0.407,Medium Risk
1,0.815,High Risk
1,0.84,High Risk
1,0.997,High Risk
0,0.403,Medium Risk
0,0.409,Medium Risk
0,0.387,Low Risk
1,0.817,High Risk
1,0.393,Low Risk
1,0.997,High Risk
0,0.329,Low Risk
0,0.386,Low Risk
1,0.839,High Risk
1,0.79,High Risk
1,0.425,Medium Risk
1,0.709,High Risk
1,0.861,High Risk
0,0.417,Medium Risk
1,0.996,High Risk
1,0.808,High Risk
0,0.39,Low Risk
1,0.801,High Risk
0,0.692,High Risk
1,0.8,High Risk
0,0.571,Medium Risk
0,0.727,High Risk
0,0.401,Medium Risk
0,0.37,Low Risk
0,0.378,Low Risk
1,0.405,Medium Risk
1,0.386,Low Risk
1,0.582,Medium Risk
0,0.508,Medium Risk
0,0.346,Low Risk
1,0.396,Low Risk
1,0.391,Low Risk
1,0.409,Medium Risk
1,0.416,Medium Risk
0,0.802,High Risk
1,0.405,Medium Risk
1,0.83,High Risk
0,0.472,Medium Risk
1,0.996,High Risk
1,0.997,High Risk
1,0.356,Low Risk
0,0.375,Low Risk
1,0.997,High Risk
1,0.375,Low Risk
1,0.5,Medium Risk
0,0.498,Medium Risk
0,0.433,Medium Risk
0,0.375,Low Risk
1,0.584,Medium Risk
0,0.386,Low Risk
1,0.363,Low Risk
1,0.627,High Risk
0,0.338,Low Risk
1,0.461,Medium Risk
0,0.385,Low Risk
0,0.402,Medium Risk
1,0.638,High Risk
1,0.839,High Risk
1,0.796,High Risk
0,0.388,Low Risk
0,0.346,Low Risk
1,0.996,High Risk
1,0.313,Low Risk
0,0.383,Low Risk
1,0.441,Medium Risk
1,0.997,High Risk
0,0.403,Medium Risk
1,0.805,High Risk
0,0.504,Medium Risk
1,0.808,High Risk
1,0.997,High Risk
0,0.359,Low Risk
1,0.406,Medium Risk
1,0.997,High Risk
1,0.597,Medium Risk
0,0.365,Low Risk
0,0.811,High Risk
1,0.334,Low Risk
1,0.801,High Risk
0,0.787,High Risk
0,0.831,High Risk
0,0.274,Low Risk
0,0.384,Low Risk
1,0.997,High Risk
0,0.354,Low Risk
1,0.431,Medium Risk
1,0.694,High Risk
0,0.375,Low Risk
1,0.458,Medium Risk
0,0.42,Medium Risk
0,0.378,Low Risk
0,0.376,Low Risk
0,0.344,Low Risk
1,0.37,Low Risk
0,0.544,Medium Risk
1,0.792,High Risk
1,0.797,High Risk
1,0.785,High Risk
0,0.342,Low Risk
0,0.372,Low Risk
0,0.397,Low Risk
0,0.404,Medium Risk
0,0.381,Low Risk
1,0.827,High Risk
1,0.39,Low Risk
1,0.404,Medium Risk
0,0.834,High Risk
1,0.438,Medium Risk
0,0.254,Low Risk
1,0.997,High Risk
0,0.406,Medium Risk
1,0.997,High Risk
1,0.614,High Risk
0,0.297,Low Risk
0,0.41,Medium Risk
0,0.385,Low Risk
1,0.377,Low Risk
1,0.486,Medium Risk
1,0.997,High Risk
1,0.349,Low Risk
1,0.797,High Risk
0,0.781,High Risk
1,0.997,High Risk
1,0.812,High Risk
0,0.415,Medium Risk
1,0.337,Low Risk
0,0.43,Medium Risk
0,0.375,Low Risk
0,0.339,Low Risk
0,0.384,Low Risk
0,0.373,Low Risk
1,0.462,Medium Risk
1,0.453,Medium Risk
1,0.774,High Risk
1,0.808,High Risk
1,0.807,High Risk
1,0.825,High Risk
1,0.357,Low Risk
1,0.823,High Risk
1,0.445,Medium Risk
0,0.387,Low Risk
0,0.385,Low Risk
0,0.407,Medium Risk
1,0.352,Low Risk
0,0.817,High Risk
1,0.705,High Risk
0,0.38,Low Risk
1,0.421,Medium Risk
0,0.406,Medium Risk
0,0.464,Medium Risk
0,0.665,High Risk
1,0.412,Medium Risk
1,0.286,Low Risk
1,0.305,Low Risk
0,0.441,Medium Risk
1,0.436,Medium Risk
1,0.802,High Risk
1,0.369,Low Risk
0,0.38,Low Risk
0,0.387,Low Risk
0,0.448,Medium Risk
0,0.334,Low Risk
0,0.344,Low Risk
1,0.996,High Risk
1,0.811,High Risk
1,0.313,Low Risk
1,0.996,High Risk
0,0.416,Medium Risk
1,0.383,Low Risk
0,0.33,Low Risk
0,0.762,High Risk
1,0.996,High Risk
1,0.997,High Risk
0,0.35,Low Risk
0,0.333,Low Risk
0,0.351,Low Risk
1,0.997,High Risk
1,0.326,Low Risk
1,0.379,Low Risk
0,0.811,High Risk
1,0.997,High Risk
1,0.699,High Risk
1,0.788,High Risk
0,0.378,Low Risk
1,0.459,Medium Risk
0,0.391,Low Risk
1,0.383,Low Risk
0,0.317,Low Risk
1,0.337,Low Risk
1,0.843,High Risk
1,0.997,High Risk
0,0.408,Medium Risk
1,0.415,Medium Risk
0,0.344,Low Risk
0,0.383,Low Risk
0,0.266,Low Risk
1,0.997,High Risk
1,0.772,High Risk
0,0.389,Low Risk
0,0.326,Low Risk
0,0.27,Low Risk
1,0.451,Medium Risk
1,0.996,High Risk
0,0.388,Low Risk
1,0.677,High Risk
1,0.421,Medium Risk
1,0.997,High Risk
1,0.805,High Risk
0,0.41,Medium Risk
1,0.807,High Risk
1,0.997,High Risk
1,0.825,High Risk
1,0.441,Medium Risk
0,0.869,High Risk
0,0.417,Medium Risk
1,0.383,Low Risk
0,0.327,Low Risk
0,0.44,Medium Risk
1,0.417,Medium Risk
0,0.398,Low Risk
0,0.461,Medium Risk
1,0.434,Medium Risk
0,0.365,Low Risk
0,0.378,Low Risk
0,0.775,High Risk
1,0.996,High Risk
1,0.815,High Risk
0,0.392,Low Risk
1,0.796,High Risk
0,0.386,Low Risk
1,0.996,High Risk
0,0.403,Medium Risk
0,0.419,Medium Risk
0,0.398,Low Risk
0,0.213,Low Risk
1,0.318,Low Risk
0,0.403,Medium Risk
1,0.83,High Risk
1,0.411,Medium Risk
0,0.356,Low Risk
1,0.64,High Risk
0,0.344,Low Risk
1,0.394,Low Risk
0,0.386,Low Risk
0,0.384,Low Risk
0,0.401,Medium Risk
1,0.996,High Risk
1,0.41,Medium Risk
0,0.372,Low Risk
0,0.299,Low Risk
0,0.516,Medium Risk
1,0.273,Low Risk
0,0.369,Low Risk
0,0.454,Medium Risk
0,0.38,Low Risk
1,0.714,High Risk
1,0.823,High Risk
0,0.46,Medium Risk
1,0.433,Medium Risk
1,0.344,Low Risk
0,0.421,Medium Risk
0,0.4,Medium Risk
1,0.822,High Risk
0,0.305,Low Risk
1,0.361,Low Risk
0,0.335,Low Risk
1,0.797,High Risk
0,0.343,Low Risk
0,0.401,Medium Risk
0,0.405,Medium Risk
0,0.429,Medium Risk
1,0.799,High Risk
0,0.387,Low Risk
0,0.404,Medium Risk
1,0.419,Medium Risk
1,0.997,High Risk
0,0.404,Medium Risk
1,0.389,Low Risk
0,0.409,Medium Risk
1,0.419,Medium Risk
0,0.852,High Risk
0,0.472,Medium Risk
1,0.823,High Risk
1,0.996,High Risk
1,0.829,High Risk
1,0.997,High Risk
0,0.32,Low Risk
1,0.45,Medium Risk
1,0.997,High Risk
0,0.378,Low Risk
1,0.997,High Risk
1,0.995,High Risk
0,0.143,Low Risk
0,0.372,Low Risk
1,0.995,High Risk
1,0.813,High Risk
0,0.41,Medium Risk
1,0.996,High Risk
1,0.416,Medium Risk
0,0.436,Medium Risk
1,0.334,Low Risk
0,0.385,Low Risk
0,0.453,Medium Risk
1,0.458,Medium Risk
1,0.402,Medium Risk
1,0.604,High Risk
0,0.375,Low Risk
1,0.548,Medium Risk
1,0.331,Low Risk
1,0.68,High Risk
1,0.997,High Risk
0,0.702,High Risk
0,0.408,Medium Risk
1,0.996,High Risk
1,0.844,High Risk
1,0.996,High Risk
1,0.383,Low Risk
1,0.398,Low Risk
1,0.797,High Risk
1,0.4,Medium Risk
1,0.369,Low Risk
1,0.351,Low Risk
0,0.34,Low Risk
1,0.827,High Risk
1,0.812,High Risk
1,0.398,Low Risk
0,0.355,Low Risk
0,0.213,Low Risk
1,0.439,Medium Risk
0,0.362,Low Risk
0,0.444,Medium Risk
1,0.374,Low Risk
0,0.231,Low Risk
1,0.312,Low Risk
0,0.402,Medium Risk
1,0.342,Low Risk
0,0.806,High Risk
0,0.297,Low Risk
1,0.997,High Risk
0,0.4,Low Risk
0,0.449,Medium Risk
0,0.614,High Risk
0,0.39,Low Risk
0,0.399,Low Risk
1,0.797,High Risk
1,0.337,Low Risk
1,0.449,Medium Risk
0,0.791,High Risk
0,0.407,Medium Risk
1,0.314,Low Risk
0,0.719,High Risk
0,0.477,Medium Risk
1,0.643,High Risk
1,0.997,High Risk
1,0.34,Low Risk
0,0.407,Medium Risk
0,0.385,Low Risk
1,0.755,High Risk
0,0.404,Medium Risk
0,0.443,Medium Risk
1,0.833,High Risk
0,0.402,Medium Risk
0,0.403,Medium Risk
0,0.382,Low Risk
1,0.384,Low Risk
1,0.997,High Risk
0,0.38,Low Risk
1,0.996,High Risk
0,0.536,Medium Risk
1,0.791,High Risk
0,0.271,Low Risk
1,0.359,Low Risk
1,0.494,Medium Risk
1,0.78,High Risk
1,0.806,High Risk
0,0.687,High Risk
0,0.694,High Risk
1,0.452,Medium Risk
1,0.791,High Risk
1,0.92,High Risk
0,0.433,Medium Risk
0,0.409,Medium Risk
1,0.406,Medium Risk
0,0.389,Low Risk
0,0.321,Low Risk
0,0.402,Medium Risk
1,0.8,High Risk
0,0.36,Low Risk
0,0.345,Low Risk
0,0.389,Low Risk
1,0.74,High Risk
1,0.828,High Risk
1,0.395,Low Risk
0,0.467,Medium Risk
1,0.841,High Risk
1,0.717,High Risk
1,0.464,Medium Risk
1,0.318,Low Risk
1,0.414,Medium Risk
0,0.392,Low Risk
0,0.434,Medium Risk
0,0.765,High Risk
1,0.997,High Risk
1,0.804,High Risk
1,0.451,Medium Risk
0,0.469,Medium Risk
1,0.823,High Risk
0,0.504,Medium Risk
1,0.77,High Risk
1,0.667,High Risk
0,0.428,Medium Risk
1,0.997,High Risk
1,0.997,High Risk
0,0.407,Medium Risk
1,0.404,Medium Risk
0,0.403,Medium Risk
1,0.825,High Risk
1,0.407,Medium Risk
0,0.444,Medium Risk
0,0.39,Low Risk
1,0.696,High Risk
1,0.997,High Risk
1,0.388,Low Risk
1,0.653,High Risk
0,0.831,High Risk
1,0.382,Low Risk
1,0.385,Low Risk
0,0.392,Low Risk
0,0.486,Medium Risk
1,0.399,Low Risk
1,0.453,Medium Risk
0,0.847,High Risk
0,0.832,High Risk
1,0.248,Low Risk
0,0.408,Medium Risk
0,0.405,Medium Risk
1,0.799,High Risk
1,0.996,High Risk
0,0.322,Low Risk
1,0.837,High Risk
1,0.369,Low Risk
1,0.997,High Risk
1,0.408,Medium Risk
1,0.997,High Risk
1,0.286,Low Risk
0,0.381,Low Risk
0,0.318,Low Risk
0,0.387,Low Risk
1,0.996,High Risk
1,0.468,Medium Risk
0,0.415,Medium Risk
1,0.4,Medium Risk
1,0.996,High Risk
0,0.439,Medium Risk
0,0.403,Medium Risk
0,0.399,Low Risk
1,0.406,Medium Risk
0,0.379,Low Risk
1,0.826,High Risk
0,0.865,High Risk
1,0.356,Low Risk
0,0.273,Low Risk
1,0.441,Medium Risk
1,0.385,Low Risk
0,0.402,Medium Risk
0,0.664,High Risk
0,0.375,Low Risk
0,0.395,Low Risk
0,0.348,Low Risk
1,0.393,Low Risk
1,0.996,High Risk
1,0.397,Low Risk
0,0.393,Low Risk
0,0.404,Medium Risk
1,0.836,High Risk
0,0.39,Low Risk
0,0.324,Low Risk
0,0.409,Medium Risk
0,0.794,High Risk
0,0.391,Low Risk
0,0.411,Medium Risk
1,0.323,Low Risk
1,0.383,Low Risk
1,0.456,Medium Risk
0,0.398,Low Risk
0,0.387,Low Risk
0,0.491,Medium Risk
1,0.846,High Risk
0,0.324,Low Risk
1,0.289,Low Risk
0,0.39,Low Risk
1,0.404,Medium Risk
1,0.32,Low Risk
1,0.995,High Risk
0,0.41,Medium Risk
1,0.396,Low Risk
1,0.709,High Risk
1,0.819,High Risk
1,0.404,Medium Risk
1,0.517,Medium Risk
1,0.402,Medium Risk
0,0.344,Low Risk
1,0.731,High Risk
1,0.399,Low Risk
1,0.482,Medium Risk
1,0.384,Low Risk
0,0.27,Low Risk
0,0.256,Low Risk
1,0.388,Low Risk
0,0.363,Low Risk
0,0.459,Medium Risk
1,0.304,Low Risk
1,0.565,Medium Risk
0,0.483,Medium Risk
0,0.4,Low Risk
1,0.74,High Risk
0,0.428,Medium Risk
0,0.337,Low Risk
1,0.996,High Risk
0,0.367,Low Risk
0,0.694,High Risk
0,0.364,Low Risk
0,0.408,Medium Risk
0,0.811,High Risk
1,0.813,High Risk
0,0.318,Low Risk
0,0.416,Medium Risk
1,0.424,Medium Risk
1,0.841,High Risk
1,0.512,Medium Risk
0,0.37,Low Risk
0,0.41,Medium Risk
1,0.342,Low Risk
1,0.707,High Risk
1,0.372,Low Risk
0,0.322,Low Risk
1,0.997,High Risk
1,0.302,Low Risk
0,0.386,Low Risk
1,0.363,Low Risk
0,0.387,Low Risk
1,0.405,Medium Risk
1,0.425,Medium Risk
1,0.856,High Risk
0,0.397,Low Risk
1,0.86,High Risk
1,0.39,Low Risk
0,0.38,Low Risk
0,0.276,Low Risk
1,0.997,High Risk
1,0.997,High Risk
0,0.395,Low Risk
1,0.319,Low Risk
1,0.412,Medium Risk
0,0.334,Low Risk
1,0.712,High Risk
0,0.338,Low Risk
0,0.493,Medium Risk
0,0.808,High Risk
0,0.763,High Risk
0,0.76,High Risk
0,0.485,Medium Risk
1,0.997,High Risk
1,0.773,High Risk
0,0.38,Low Risk
0,0.42,Medium Risk
1,0.997,High Risk
1,0.304,Low Risk
0,0.314,Low Risk
1,0.32,Low Risk
1,0.631,High Risk
1,0.406,Medium Risk
1,0.71,High Risk
0,0.339,Low Risk
0,0.393,Low Risk
1,0.59,Medium Risk
0,0.42,Medium Risk
0,0.797,High Risk
1,0.515,Medium Risk
1,0.381,Low Risk
0,0.413,Medium Risk
1,0.325,Low Risk
1,0.787,High Risk
1,0.339,Low Risk
1,0.997,High Risk
0,0.323,Low Risk
